"key"	"taxonId"	"origTaxonId"	"prefTaxonName"	"dataValue"	"maxDataValue"	"origTaxon"	"origQualifier"	"notes"	"referenceSummary"	"reference entity id"
"Medicago sativa L. subsp. sativa"	"2cd4p9h.fg5"	"2cd4p9h.fg5"	"Medicago sativa L. subsp. sativa"	6	6	"Medicago sativa subsp. sativa"				
"Melampyrum cristatum L."	"2cd4p9h.fg8"	"2cd4p9h.fg8"	"Melampyrum cristatum L."	8	8	"Melampyrum cristatum"				
"Molinia caerulea (L.) Moench"	"2cd4p9h.fgn"	"2cd4p9h.fgn"	"Molinia caerulea (L.) Moench"	3	3	"Molinia caerulea"				
"Myriophyllum alterniflorum DC."	"2cd4p9h.fh7"	"2cd4p9h.fh7"	"Myriophyllum alterniflorum DC."	5	5	"Myriophyllum alterniflorum"				
"Myriophyllum verticillatum L."	"2cd4p9h.fha"	"2cd4p9h.fha"	"Myriophyllum verticillatum L."	7	7	"Myriophyllum verticillatum"				
"Onobrychis viciifolia Scop."	"2cd4p9h.fhp"	"2cd4p9h.fhp"	"Onobrychis viciifolia Scop."	8	8	"Onobrychis viciifolia"				
"Onopordum acanthium L."	"2cd4p9h.fhs"	"2cd4p9h.fhs"	"Onopordum acanthium L."	6	6	"Onopordum acanthium"				
"Orchis simia Lam."	"2cd4p9h.fv0"	"2cd4p9h.fv0"	"Orchis simia Lam."	8	8	"Orchis simia"				
"Origanum vulgare L."	"2cd4p9h.fv6"	"2cd4p9h.fv6"	"Origanum vulgare L."	7	7	"Origanum vulgare"				
"Ornithogalum pyrenaicum L."	"2cd4p9h.fv9"	"2cd4p9h.fv9"	"Ornithogalum pyrenaicum L."	7	7	"Ornithogalum pyrenaicum"				
"Orobanche hederae Duby"	"2cd4p9h.fvc"	"2cd4p9h.fvc"	"Orobanche hederae Duby"	6	6	"Orobanche hederae"				
"Oxalis exilis A.Cunn."	"2cd4p9h.fvf"	"2cd4p9h.fvf"	"Oxalis exilis A.Cunn."	6	6	"Oxalis exilis"				
"Paris quadrifolia L."	"2cd4p9h.fvy"	"2cd4p9h.fvy"	"Paris quadrifolia L."	7	7	"Paris quadrifolia"				
"Pedicularis sylvatica L."	"2cd4p9h.fw2"	"2cd4p9h.fw2"	"Pedicularis sylvatica L."	3	3	"Pedicularis sylvatica"				
"Lythrum portula (L.) D.A.Webb"	"2cd4p9h.fw5"	"2cd4p9h.fw5"	"Lythrum portula (L.) D.A.Webb"	5	5	"Lythrum portula"				
"Phleum bertolonii DC."	"2cd4p9h.fw8"	"2cd4p9h.fw8"	"Phleum bertolonii DC."	7	7	"Phleum bertolonii"				
"Phleum pratense L. s.s."	"2cd4p9h.fwb"	"2cd4p9h.fwb"	"Phleum pratense L. s.s."	7	7	"Phleum pratense"	"s.s."			
"Phragmites australis (Cav.) Trin. ex Steud."	"2cd4p9h.fwh"	"2cd4p9h.fwh"	"Phragmites australis (Cav.) Trin. ex Steud."	7	7	"Phragmites australis"				
"Pinus sylvestris L."	"2cd4p9h.fwn"	"2cd4p9h.fwn"	"Pinus sylvestris L."	2	2	"Pinus sylvestris"				
"Plantago maritima L."	"2cd4p9h.fwt"	"2cd4p9h.fwt"	"Plantago maritima L."	6	6	"Plantago maritima"				
"Poa flexuosa Sm."	"2cd4p9h.fk1"	"2cd4p9h.fk1"	"Poa flexuosa Sm."	3	3	"Poa flexuosa"				
"Poa angustifolia L."	"2cd4p9h.fk4"	"2cd4p9h.fk4"	"Poa angustifolia L."	7	7	"Poa angustifolia"				
"Polygala amarella Crantz"	"2cd4p9h.fk7"	"2cd4p9h.fk7"	"Polygala amarella Crantz"	9	9	"Polygala amarella"				
"Polygala serpyllifolia Hosé"	"2cd4p9h.fka"	"2cd4p9h.fka"	"Polygala serpyllifolia Hosé"	2	2	"Polygala serpyllifolia"				
"Polygonatum verticillatum (L.) All."	"2cd4p9h.fkw"	"2cd4p9h.fkw"	"Polygonatum verticillatum (L.) All."	5	5	"Polygonatum verticillatum"				
"Persicaria mitis (Schrank) Assenov"	"2cd4p9h.fkp"	"2cd4p9h.fkp"	"Persicaria mitis (Schrank) Assenov"	6	6	"Persicaria mitis"				
"Potamogeton berchtoldii Fieber"	"2cd4p9h.fx9"	"2cd4p9h.fx9"	"Potamogeton berchtoldii Fieber"	6	6	"Potamogeton berchtoldii"				
"Potamogeton gramineus L."	"2cd4p9h.fxc"	"2cd4p9h.fxc"	"Potamogeton gramineus L."	6	6	"Potamogeton gramineus"				
"Potamogeton rutilus Wolfg."	"2cd4p9h.fxf"	"2cd4p9h.fxf"	"Potamogeton rutilus Wolfg."	7	7	"Potamogeton rutilus"				
"Potentilla crantzii (Crantz) Beck ex Fritsch"	"2cd4p9h.fxv"	"2cd4p9h.fxv"	"Potentilla crantzii (Crantz) Beck ex Fritsch"	8	8	"Potentilla crantzii"				
"Pulicaria vulgaris Gaertn."	"2cd4p9h.fxz"	"2cd4p9h.fxz"	"Pulicaria vulgaris Gaertn."	6	6	"Pulicaria vulgaris"				
"Quercus cerris L."	"2cd4p9h.fm2"	"2cd4p9h.fm2"	"Quercus cerris L."	6	6	"Quercus cerris"				
"Ranunculus peltatus Schrank"	"2cd4p9h.fm5"	"2cd4p9h.fm5"	"Ranunculus peltatus Schrank"	5	5	"Ranunculus peltatus"				
"Ranunculus sardous Crantz"	"2cd4p9h.fmh"	"2cd4p9h.fmh"	"Ranunculus sardous Crantz"	6	6	"Ranunculus sardous"				
"Ribes nigrum L."	"2cd4p9h.fmn"	"2cd4p9h.fmn"	"Ribes nigrum L."	6	6	"Ribes nigrum"				
"Ribes uva-crispa L."	"2cd4p9h.fmq"	"2cd4p9h.fmq"	"Ribes uva-crispa L."	7	7	"Ribes uva-crispa"				
"Robinia pseudoacacia L."	"2cd4p9h.fn1"	"2cd4p9h.fn1"	"Robinia pseudoacacia L."	6	6	"Robinia pseudoacacia"				
"Rosa rubiginosa L."	"2cd4p9h.fna"	"2cd4p9h.fna"	"Rosa rubiginosa L."	8	8	"Rosa rubiginosa"				
"Rumex palustris Sm."	"2cd4p9h.fnw"	"2cd4p9h.fnw"	"Rumex palustris Sm."	7	7	"Rumex palustris"				
"Ruscus aculeatus L."	"2cd4p9h.fy3"	"2cd4p9h.fy3"	"Ruscus aculeatus L."	4	4	"Ruscus aculeatus"				
"Sarcocornia perennis (Mill.) A.J.Scott"	"2cd4p9h.fyx"	"2cd4p9h.fyx"	"Sarcocornia perennis (Mill.) A.J.Scott"	8	8	"Sarcocornia perennis"				
"Salix myrsinites L."	"2cd4p9h.fyy"	"2cd4p9h.fyy"	"Salix myrsinites L."	6	6	"Salix myrsinites"				
"Sambucus nigra L."	"2cd4p9h.fyz"	"2cd4p9h.fyz"	"Sambucus nigra L."	7	7	"Sambucus nigra"				
"Samolus valerandi L."	"2cd4p9h.fp5"	"2cd4p9h.fp5"	"Samolus valerandi L."	8	8	"Samolus valerandi"				
"Saxifraga hirsuta L."	"2cd4p9h.fp8"	"2cd4p9h.fp8"	"Saxifraga hirsuta L."	5	5	"Saxifraga hirsuta"				
"Saxifraga hypnoides L."	"2cd4p9h.fpb"	"2cd4p9h.fpb"	"Saxifraga hypnoides L."	6	6	"Saxifraga hypnoides"				
"Saxifraga spathularis Brot."	"2cd4p9h.fpe"	"2cd4p9h.fpe"	"Saxifraga spathularis Brot."	3	3	"Saxifraga spathularis"				
"Scabiosa columbaria L."	"2cd4p9h.fpk"	"2cd4p9h.fpk"	"Scabiosa columbaria L."	8	8	"Scabiosa columbaria"				
"Trichophorum cespitosum (L.) Hartm. s.s."	"2cd4p9h.fpn"	"2cd4p9h.fpn"	"Trichophorum cespitosum (L.) Hartm. s.s."	2	2	"Trichophorum cespitosum"	"s.s."			
"Scrophularia scorodonia L."	"2cd4p9h.fpq"	"2cd4p9h.fpq"	"Scrophularia scorodonia L."	6	6	"Scrophularia scorodonia"				
"Scutellaria minor Huds."	"2cd4p9h.fpt"	"2cd4p9h.fpt"	"Scutellaria minor Huds."	4	4	"Scutellaria minor"				
"Sedum acre L."	"2cd4p9h.fq1"	"2cd4p9h.fq1"	"Sedum acre L."	7	7	"Sedum acre"				
"Setaria viridis (L.) P.Beauv."	"2cd4p9h.fqp"	"2cd4p9h.fqp"	"Setaria viridis (L.) P.Beauv."	7	7	"Setaria viridis"				
"Sibthorpia europaea L."	"2cd4p9h.fr0"	"2cd4p9h.fr0"	"Sibthorpia europaea L."	5	5	"Sibthorpia europaea"				
"Silene nutans L."	"2cd4p9h.fr9"	"2cd4p9h.fr9"	"Silene nutans L."	8	8	"Silene nutans"				
"Sison amomum L."	"2cd4p9h.frv"	"2cd4p9h.frv"	"Sison amomum L."	7	7	"Sison amomum"				
"Sonchus palustris L."	"2cd4p9h.fry"	"2cd4p9h.fry"	"Sonchus palustris L."	7	7	"Sonchus palustris"				
"Sorbus aria agg."	"2cd4p9h.frr"	"2cd4p9h.frr"	"Sorbus aria agg."	7	7	"Sorbus aria"	"agg."			
"Sorbus torminalis (L.) Crantz"	"2cd4p9h.frz"	"2cd4p9h.frz"	"Sorbus torminalis (L.) Crantz"	6	6	"Sorbus torminalis"				
"Sparganium angustifolium Michx."	"2cd4p9h.fs2"	"2cd4p9h.fs2"	"Sparganium angustifolium Michx."	4	4	"Sparganium angustifolium"				
"Stachys palustris x sylvatica = S. x ambigua Sm."	"2cd4p9h.fs8"	"2cd4p9h.fs8"	"Stachys palustris x sylvatica = S. x ambigua Sm."	6	6	"Stachys palustris x sylvatica = S. x ambigua"				
"Stellaria holostea L."	"2cd4p9h.fsb"	"2cd4p9h.fsb"	"Stellaria holostea L."	6	6	"Stellaria holostea"				
"Symphytum orientale L."	"2cd4p9h.fsh"	"2cd4p9h.fsh"	"Symphytum orientale L."	7	7	"Symphytum orientale"				
"Taraxacum F.H.Wigg."	"2cd4p9h.fsn"	"2cd4p9h.fsn"	"Taraxacum F.H.Wigg."	7	7	"Taraxacum"				
"Teucrium chamaedrys L."	"2cd4p9h.fsq"	"2cd4p9h.fsq"	"Teucrium chamaedrys L."	8	8	"Teucrium chamaedrys"				
"Thlaspi arvense L."	"2cd4p9h.ft1"	"2cd4p9h.ft1"	"Thlaspi arvense L."	7	7	"Thlaspi arvense"				
"Tilia platyphyllos Scop."	"2cd4p9h.ft4"	"2cd4p9h.ft4"	"Tilia platyphyllos Scop."	7	7	"Tilia platyphyllos"				
"Tragopogon pratensis L."	"2cd4p9h.ft7"	"2cd4p9h.ft7"	"Tragopogon pratensis L."	7	7	"Tragopogon pratensis"				
"Trifolium arvense L."	"2cd4p9h.fta"	"2cd4p9h.fta"	"Trifolium arvense L."	5	5	"Trifolium arvense"				
"Trifolium campestre Schreb."	"2cd4p9h.ftd"	"2cd4p9h.ftd"	"Trifolium campestre Schreb."	6	6	"Trifolium campestre"				
"Trifolium fragiferum L."	"2cd4p9h.ftg"	"2cd4p9h.ftg"	"Trifolium fragiferum L."	7	7	"Trifolium fragiferum"				
"Trifolium micranthum Viv."	"2cd4p9h.ftw"	"2cd4p9h.ftw"	"Trifolium micranthum Viv."	5	5	"Trifolium micranthum"				
"Valeriana officinalis L."	"2cd4p9h.fz9"	"2cd4p9h.fz9"	"Valeriana officinalis L."	6	6	"Valeriana officinalis"				
"Valerianella dentata (L.) Pollich"	"2cd4p9h.fzc"	"2cd4p9h.fzc"	"Valerianella dentata (L.) Pollich"	7	7	"Valerianella dentata"				
"Veronica catenata Pennell"	"2cd4p9h.fzv"	"2cd4p9h.fzv"	"Veronica catenata Pennell"	7	7	"Veronica catenata"				
"Veronica fruticans Jacq."	"2cd4p9h.fzx"	"2cd4p9h.fzx"	"Veronica fruticans Jacq."	7	7	"Veronica fruticans"				
"Veronica montana L."	"2cd4p9h.fzy"	"2cd4p9h.fzy"	"Veronica montana L."	6	6	"Veronica montana"				
"Solidago canadensis L."	"2cd4p9h.g0h"	"2cd4p9h.g0h"	"Solidago canadensis L."	6	6	"Solidago canadensis"				
"Calystegia pulchra Brummitt & Heywood"	"2cd4p9h.g0n"	"2cd4p9h.g0n"	"Calystegia pulchra Brummitt & Heywood"	7	7	"Calystegia pulchra"				
"Hydrilla verticillata (L.f.) Royle"	"2cd4p9h.g11"	"2cd4p9h.g11"	"Hydrilla verticillata (L.f.) Royle"	9	9	"Hydrilla verticillata"				
"Senecio cambrensis Rosser"	"2cd4p9h.g14"	"2cd4p9h.g14"	"Senecio cambrensis Rosser"	7	7	"Senecio cambrensis"				
"Crassula helmsii (Kirk) Cockayne"	"2cd4p9h.g2z"	"2cd4p9h.g2z"	"Crassula helmsii (Kirk) Cockayne"	6	6	"Crassula helmsii"				
"Gaudinia fragilis (L.) P.Beauv."	"2cd4p9h.g44"	"2cd4p9h.g44"	"Gaudinia fragilis (L.) P.Beauv."	6	6	"Gaudinia fragilis"				
"Pilosella flagellaris subsp. bicapitata P.D.Sell & C.West"	"2cd4p9h.gb3"	"2cd4p9h.gb3"	"Pilosella flagellaris subsp. bicapitata P.D.Sell & C.West"	6	6	"Pilosella flagellaris subsp. bicapitata"				
"Vulpia ciliata Dumort."	"2cd4p9h.gsw"	"2cd4p9h.gsw"	"Vulpia ciliata Dumort."	7	7	"Vulpia ciliata"				
"Asperula cynanchica L."	"2cd4p9h.gsm"	"2cd4p9h.gsm"	"Asperula cynanchica L."	8	8	"Asperula cynanchica"				
"Raphanus raphanistrum L."	"2cd4p9h.gsp"	"2cd4p9h.gsp"	"Raphanus raphanistrum L."	6	6	"Raphanus raphanistrum"				
"Euphrasia arctica Lange ex Rostrup"	"2cd4p9h.h4y"	"2cd4p9h.h4y"	"Euphrasia arctica Lange ex Rostrup"	6	6	"Euphrasia arctica"				
"Festuca armoricana Kerguélen"	"2cd4p9h.h58"	"2cd4p9h.h58"	"Festuca armoricana Kerguélen"	6	6	"Festuca armoricana"				
"Hydrocotyle ranunculoides L.f."	"2cd4p9h.hh5"	"2cd4p9h.hh5"	"Hydrocotyle ranunculoides L.f."	7	7	"Hydrocotyle ranunculoides"				
"Spergularia bocconei (Scheele) Graebn."	"2cd4p9h.hx7"	"2cd4p9h.hx7"	"Spergularia bocconei (Scheele) Graebn."	6	6	"Spergularia bocconei"				
"Eriophorum gracile W.D.J.Koch ex Roth"	"2cd4p9h.hxd"	"2cd4p9h.hxd"	"Eriophorum gracile W.D.J.Koch ex Roth"	4	4	"Eriophorum gracile"				
"Myosotis alpestris F.W.Schmidt"	"2cd4p9h.ht8"	"2cd4p9h.ht8"	"Myosotis alpestris F.W.Schmidt"	8	8	"Myosotis alpestris"				
"Milium vernale M.Bieb."	"2cd4p9h.hzd"	"2cd4p9h.hzd"	"Milium vernale M.Bieb."	6	6	"Milium vernale"				
"Utricularia intermedia Hayne s.s."	"2cd4p9h.v2w"	"2cd4p9h.v2w"	"Utricularia intermedia Hayne s.s."	4	4	"Utricularia intermedia"	"s.s."			
"Viola kitaibeliana Schult."	"2cd4p9h.v2m"	"2cd4p9h.v2m"	"Viola kitaibeliana Schult."	5	5	"Viola kitaibeliana"				
"Cryptogramma crispa (L.) R.Br. ex Hook."	"2cd4p9h.v3z"	"2cd4p9h.v3z"	"Cryptogramma crispa (L.) R.Br. ex Hook."	2	2	"Cryptogramma crispa"				
"Dryopteris carthusiana (Vill.) H.P.Fuchs"	"2cd4p9h.v42"	"2cd4p9h.v42"	"Dryopteris carthusiana (Vill.) H.P.Fuchs"	5	5	"Dryopteris carthusiana"				
"Isoetes lacustris L."	"2cd4p9h.v45"	"2cd4p9h.v45"	"Isoetes lacustris L."	4	4	"Isoetes lacustris"				
"Osmunda regalis L."	"2cd4p9h.v4b"	"2cd4p9h.v4b"	"Osmunda regalis L."	5	5	"Osmunda regalis"				
"Pilularia globulifera L."	"2cd4p9h.v4h"	"2cd4p9h.v4h"	"Pilularia globulifera L."	4	4	"Pilularia globulifera"				
"Polypodium vulgare s.l."	"2cd4p9h.v4k"	"2cd4p9h.v4k"	"Polypodium vulgare s.l."	5	5	"Polypodium vulgare"	"s.l."			
"Achillea ptarmica L."	"2cd4p9h.v5w"	"2cd4p9h.v5w"	"Achillea ptarmica L."	5	5	"Achillea ptarmica"				
"Adonis annua L."	"2cd4p9h.v5p"	"2cd4p9h.v5p"	"Adonis annua L."	7	7	"Adonis annua"				
"Ajuga pyramidalis L."	"2cd4p9h.v69"	"2cd4p9h.v69"	"Ajuga pyramidalis L."	5	5	"Ajuga pyramidalis"				
"Alchemilla glomerulans Buser"	"2cd4p9h.v6c"	"2cd4p9h.v6c"	"Alchemilla glomerulans Buser"	5	5	"Alchemilla glomerulans"				
"Allium paradoxum (M.Bieb.) G.Don"	"2cd4p9h.v6f"	"2cd4p9h.v6f"	"Allium paradoxum (M.Bieb.) G.Don"	5	5	"Allium paradoxum"				
"Alnus glutinosa (L.) Gaertn."	"2cd4p9h.v6v"	"2cd4p9h.v6v"	"Alnus glutinosa (L.) Gaertn."	6	6	"Alnus glutinosa"				
"Anacamptis pyramidalis (L.) Rich."	"2cd4p9h.v6z"	"2cd4p9h.v6z"	"Anacamptis pyramidalis (L.) Rich."	8	8	"Anacamptis pyramidalis"				
"Anaphalis margaritacea (L.) Benth."	"2cd4p9h.v75"	"2cd4p9h.v75"	"Anaphalis margaritacea (L.) Benth."	6	6	"Anaphalis margaritacea"				
"Anthriscus sylvestris (L.) Hoffm."	"2cd4p9h.v7e"	"2cd4p9h.v7e"	"Anthriscus sylvestris (L.) Hoffm."	7	7	"Anthriscus sylvestris"				
"Apium graveolens L."	"2cd4p9h.v7h"	"2cd4p9h.v7h"	"Apium graveolens L."	7	7	"Apium graveolens"				
"Arctostaphylos alpinus (L.) Spreng."	"2cd4p9h.v7k"	"2cd4p9h.v7k"	"Arctostaphylos alpinus (L.) Spreng."	2	2	"Arctostaphylos alpinus"				
"Arnoseris minima (L.) Schweigg. & Körte"	"2cd4p9h.v7q"	"2cd4p9h.v7q"	"Arnoseris minima (L.) Schweigg. & Körte"	3	3	"Arnoseris minima"				
"Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl"	"2cd4p9h.v7t"	"2cd4p9h.v7t"	"Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl"	7	7	"Arrhenatherum elatius"				
"Artemisia vulgaris L."	"2cd4p9h.v81"	"2cd4p9h.v81"	"Artemisia vulgaris L."	8	8	"Artemisia vulgaris"				
"Astragalus alpinus L."	"2cd4p9h.v8g"	"2cd4p9h.v8g"	"Astragalus alpinus L."	6	6	"Astragalus alpinus"				
"Astragalus glycyphyllos L."	"2cd4p9h.v8w"	"2cd4p9h.v8w"	"Astragalus glycyphyllos L."	7	7	"Astragalus glycyphyllos"				
"Avena strigosa Schreb."	"2cd4p9h.v8p"	"2cd4p9h.v8p"	"Avena strigosa Schreb."	5	5	"Avena strigosa"				
"Barbarea stricta Andrz."	"2cd4p9h.v8s"	"2cd4p9h.v8s"	"Barbarea stricta Andrz."	7	7	"Barbarea stricta"				
"Betula pendula Roth"	"2cd4p9h.v93"	"2cd4p9h.v93"	"Betula pendula Roth"	4	4	"Betula pendula"				
"Brassica nigra (L.) W.D.J.Koch"	"2cd4p9h.v96"	"2cd4p9h.v96"	"Brassica nigra (L.) W.D.J.Koch"	7	7	"Brassica nigra"				
"Calamagrostis stricta (Timm) Koeler"	"2cd4p9h.v9f"	"2cd4p9h.v9f"	"Calamagrostis stricta (Timm) Koeler"	4	4	"Calamagrostis stricta"				
"Callitriche platycarpa Kütz."	"2cd4p9h.v9v"	"2cd4p9h.v9v"	"Callitriche platycarpa Kütz."	7	7	"Callitriche platycarpa"				
"Carex capillaris L."	"2cd4p9h.v9y"	"2cd4p9h.v9y"	"Carex capillaris L."	8	8	"Carex capillaris"				
"Carex diandra Schrank"	"2cd4p9h.v9r"	"2cd4p9h.v9r"	"Carex diandra Schrank"	5	5	"Carex diandra"				
"Carex digitata L."	"2cd4p9h.v9z"	"2cd4p9h.v9z"	"Carex digitata L."	8	8	"Carex digitata"				
"Carex dioica L."	"2cd4p9h.va2"	"2cd4p9h.va2"	"Carex dioica L."	6	6	"Carex dioica"				
"Carex otrubae Podp."	"2cd4p9h.va5"	"2cd4p9h.va5"	"Carex otrubae Podp."	7	7	"Carex otrubae"				
"Carex pauciflora Lightf."	"2cd4p9h.va8"	"2cd4p9h.va8"	"Carex pauciflora Lightf."	1	1	"Carex pauciflora"				
"Carex pulicaris L."	"2cd4p9h.vae"	"2cd4p9h.vae"	"Carex pulicaris L."	5	5	"Carex pulicaris"				
"Catabrosa aquatica (L.) P.Beauv."	"2cd4p9h.vaq"	"2cd4p9h.vaq"	"Catabrosa aquatica (L.) P.Beauv."	7	7	"Catabrosa aquatica"				
"Centaurium pulchellum (Sw.) Druce"	"2cd4p9h.vba"	"2cd4p9h.vba"	"Centaurium pulchellum (Sw.) Druce"	8	8	"Centaurium pulchellum"				
"Chenopodium vulvaria L."	"2cd4p9h.vbm"	"2cd4p9h.vbm"	"Chenopodium vulvaria L."	7	7	"Chenopodium vulvaria"				
"Cicerbita alpina (L.) Wallr."	"2cd4p9h.vbp"	"2cd4p9h.vbp"	"Cicerbita alpina (L.) Wallr."	6	6	"Cicerbita alpina"				
"Circaea lutetiana L."	"2cd4p9h.vbs"	"2cd4p9h.vbs"	"Circaea lutetiana L."	7	7	"Circaea lutetiana"				
"Cladium mariscus (L.) Pohl"	"2cd4p9h.vc3"	"2cd4p9h.vc3"	"Cladium mariscus (L.) Pohl"	8	8	"Cladium mariscus"				
"Claytonia sibirica L."	"2cd4p9h.vc6"	"2cd4p9h.vc6"	"Claytonia sibirica L."	6	6	"Claytonia sibirica"				
"Crambe maritima L."	"2cd4p9h.vcf"	"2cd4p9h.vcf"	"Crambe maritima L."	8	8	"Crambe maritima"				
"Crassula aquatica (L.) Schönland"	"2cd4p9h.vcv"	"2cd4p9h.vcv"	"Crassula aquatica (L.) Schönland"	5	5	"Crassula aquatica"				
"Cymbalaria muralis G.Gaertn., B.Mey. & Scherb."	"2cd4p9h.vcr"	"2cd4p9h.vcr"	"Cymbalaria muralis G.Gaertn., B.Mey. & Scherb."	7	7	"Cymbalaria muralis"				
"Daphne mezereum L."	"2cd4p9h.vd2"	"2cd4p9h.vd2"	"Daphne mezereum L."	7	7	"Daphne mezereum"				
"Dianthus armeria L."	"2cd4p9h.vdb"	"2cd4p9h.vdb"	"Dianthus armeria L."	5	5	"Dianthus armeria"				
"Dipsacus fullonum L."	"2cd4p9h.vdh"	"2cd4p9h.vdh"	"Dipsacus fullonum L."	7	7	"Dipsacus fullonum"				
"Dipsacus pilosus L."	"2cd4p9h.vdk"	"2cd4p9h.vdk"	"Dipsacus pilosus L."	8	8	"Dipsacus pilosus"				
"Draba incana L."	"2cd4p9h.vdn"	"2cd4p9h.vdn"	"Draba incana L."	7	7	"Draba incana"				
"Echinochloa crus-galli (L.) P.Beauv."	"2cd4p9h.vdt"	"2cd4p9h.vdt"	"Echinochloa crus-galli (L.) P.Beauv."	7	7	"Echinochloa crus-galli"				
"Eleogiton fluitans (L.) Link"	"2cd4p9h.ve7"	"2cd4p9h.ve7"	"Eleogiton fluitans (L.) Link"	4	4	"Eleogiton fluitans"				
"Elodea canadensis Michx."	"2cd4p9h.vea"	"2cd4p9h.vea"	"Elodea canadensis Michx."	7	7	"Elodea canadensis"				
"Empetrum nigrum L."	"2cd4p9h.veg"	"2cd4p9h.veg"	"Empetrum nigrum L."	2	2	"Empetrum nigrum"				
"Epilobium hirsutum L."	"2cd4p9h.vep"	"2cd4p9h.vep"	"Epilobium hirsutum L."	7	7	"Epilobium hirsutum"				
"Epilobium montanum L."	"2cd4p9h.ves"	"2cd4p9h.ves"	"Epilobium montanum L."	6	6	"Epilobium montanum"				
"Epipactis purpurata Sm."	"2cd4p9h.vf3"	"2cd4p9h.vf3"	"Epipactis purpurata Sm."	8	8	"Epipactis purpurata"				
"Erica ciliaris L."	"2cd4p9h.vf6"	"2cd4p9h.vf6"	"Erica ciliaris L."	1	1	"Erica ciliaris"				
"Eriocaulon aquaticum (Hill) Druce"	"2cd4p9h.vfc"	"2cd4p9h.vfc"	"Eriocaulon aquaticum (Hill) Druce"	4	4	"Eriocaulon aquaticum"				
"Erodium cicutarium agg."	"2cd4p9h.vff"	"2cd4p9h.vff"	"Erodium cicutarium agg."	6	6	"Erodium cicutarium"	"agg."			
"Euphorbia lathyris L."	"2cd4p9h.vfy"	"2cd4p9h.vfy"	"Euphorbia lathyris L."	7	7	"Euphorbia lathyris"				
"Euphorbia peplus L."	"2cd4p9h.vfr"	"2cd4p9h.vfr"	"Euphorbia peplus L."	7	7	"Euphorbia peplus"				
"Festuca ovina agg."	"2cd4p9h.vg5"	"2cd4p9h.vg5"	"Festuca ovina agg."	4	4	"Festuca ovina"	"agg."			
"Festuca ovina L."	"2cd4p9h.vg8"	"2cd4p9h.vg8"	"Festuca ovina L."	4	4	"Festuca ovina"				
"Fuchsia magellanica Lam."	"2cd4p9h.vgk"	"2cd4p9h.vgk"	"Fuchsia magellanica Lam."	5	5	"Fuchsia magellanica"				
"Fumaria purpurea Pugsley"	"2cd4p9h.vgt"	"2cd4p9h.vgt"	"Fumaria purpurea Pugsley"	6	6	"Fumaria purpurea"				
"Gagea lutea (L.) Ker Gawl."	"2cd4p9h.vh4"	"2cd4p9h.vh4"	"Gagea lutea (L.) Ker Gawl."	7	7	"Gagea lutea"				
"Galinsoga quadriradiata Ruiz & Pav."	"2cd4p9h.vhg"	"2cd4p9h.vhg"	"Galinsoga quadriradiata Ruiz & Pav."	6	6	"Galinsoga quadriradiata"				
"Galinsoga parviflora Cav."	"2cd4p9h.vhw"	"2cd4p9h.vhw"	"Galinsoga parviflora Cav."	6	6	"Galinsoga parviflora"				
"Galium saxatile L."	"2cd4p9h.vhm"	"2cd4p9h.vhm"	"Galium saxatile L."	3	3	"Galium saxatile"				
"Galium spurium L."	"2cd4p9h.vhs"	"2cd4p9h.vhs"	"Galium spurium L."	8	8	"Galium spurium"				
"Genista pilosa L."	"2cd4p9h.vv0"	"2cd4p9h.vv0"	"Genista pilosa L."	4	4	"Genista pilosa"				
"Gentiana nivalis L."	"2cd4p9h.vv3"	"2cd4p9h.vv3"	"Gentiana nivalis L."	7	7	"Gentiana nivalis"				
"Geranium pratense L."	"2cd4p9h.vvv"	"2cd4p9h.vvv"	"Geranium pratense L."	7	7	"Geranium pratense"				
"Geranium purpureum Vill."	"2cd4p9h.vvx"	"2cd4p9h.vvx"	"Geranium purpureum Vill."	6	6	"Geranium purpureum"				
"Atriplex pedunculata L."	"2cd4p9h.vvz"	"2cd4p9h.vvz"	"Atriplex pedunculata L."	7	7	"Atriplex pedunculata"				
"Helianthus annuus L."	"2cd4p9h.vw5"	"2cd4p9h.vw5"	"Helianthus annuus L."	5	5	"Helianthus annuus"				
"Hottonia palustris L."	"2cd4p9h.vwh"	"2cd4p9h.vwh"	"Hottonia palustris L."	7	7	"Hottonia palustris"				
"Hydrocotyle vulgaris L."	"2cd4p9h.vwk"	"2cd4p9h.vwk"	"Hydrocotyle vulgaris L."	6	6	"Hydrocotyle vulgaris"				
"Hypericum humifusum L."	"2cd4p9h.vwn"	"2cd4p9h.vwn"	"Hypericum humifusum L."	4	4	"Hypericum humifusum"				
"Iris pseudacorus L."	"2cd4p9h.vwt"	"2cd4p9h.vwt"	"Iris pseudacorus L."	6	6	"Iris pseudacorus"				
"Jasione montana L."	"2cd4p9h.vk1"	"2cd4p9h.vk1"	"Jasione montana L."	4	4	"Jasione montana"				
"Juncus acutiflorus Ehrh. ex Hoffm."	"2cd4p9h.vk4"	"2cd4p9h.vk4"	"Juncus acutiflorus Ehrh. ex Hoffm."	4	4	"Juncus acutiflorus"				
